UserID,Probability1
3,1
4,1
10,1
14,0
16,0
23,0
29,1
33,1
37,1
45,1
47,0
54,1
55,1
60,0
68,1
79,1
90,1
93,1
98,1
101,0
107,0
109,1
113,0
116,0
118,0
119,1
120,1
126,0
131,1
134,0
135,1
137,1
139,0
140,0
141,1
142,1
152,0
162,0
164,1
168,1
172,1
173,0
176,1
179,1
181,1
182,1
183,0
186,1
189,1
192,1
193,1
194,0
196,0
197,1
198,0
201,1
204,1
205,1
210,0
213,1
216,1
221,0
234,0
237,0
241,1
246,0
258,1
261,0
262,0
271,1
279,0
280,1
288,0
291,0
296,0
301,1
305,0
306,1
310,0
313,1
315,1
317,1
318,1
319,0
321,1
323,0
324,1
325,1
326,1
327,1
328,0
331,1
340,0
342,1
344,1
346,1
347,1
358,0
368,1
369,0
382,1
383,1
384,1
385,0
386,1
392,0
396,0
397,0
399,1
400,1
402,0
404,1
405,1
410,0
412,0
415,0
416,0
418,1
419,1
421,0
422,1
424,0
437,1
440,0
442,1
443,1
447,0
448,0
449,1
453,1
465,0
467,1
468,0
470,0
472,1
476,1
484,1
486,1
487,1
492,1
494,1
495,1
503,1
505,1
514,1
516,1
518,0
521,0
523,1
529,1
531,1
533,1
534,1
536,0
545,1
549,1
553,1
555,0
561,1
562,1
563,1
567,0
569,0
570,0
575,0
577,1
579,0
581,1
582,1
583,0
590,0
598,0
600,1
603,0
604,0
606,0
619,1
621,1
622,1
623,0
627,1
633,0
636,1
639,0
643,1
653,0
654,1
660,1
681,1
685,1
691,1
696,1
698,0
699,0
700,1
703,1
705,0
707,1
708,1
711,1
712,1
716,0
719,1
722,0
724,0
727,0
730,1
736,1
743,0
753,1
755,1
765,1
774,1
775,0
778,0
784,0
788,1
789,0
791,1
797,1
798,0
800,1
802,0
807,0
810,1
811,0
820,1
821,1
822,1
823,0
824,1
826,0
828,0
831,0
832,0
833,0
834,1
837,0
838,1
841,1
843,1
844,0
850,1
853,0
855,0
856,0
860,0
864,0
868,0
875,0
876,0
877,0
879,0
889,1
890,1
894,0
896,1
897,1
904,0
905,1
907,0
909,0
913,0
925,0
926,0
927,0
928,1
931,1
932,1
934,1
935,1
939,0
941,0
942,1
947,1
948,0
950,1
951,0
958,1
959,1
960,1
966,0
975,1
985,1
992,0
993,0
994,0
995,0
998,0
1001,1
1009,0
1011,1
1012,1
1013,0
1014,0
1028,0
1032,1
1033,1
1037,0
1051,0
1052,0
1055,1
1061,0
1067,1
1071,1
1073,0
1075,0
1077,0
1078,0
1081,1
1082,0
1088,1
1094,1
1100,1
1102,1
1103,1
1112,1
1114,0
1117,1
1118,0
1127,1
1130,1
1131,0
1132,0
1136,0
1139,1
1151,1
1152,0
1153,0
1155,0
1158,0
1161,1
1165,0
1166,0
1172,1
1173,0
1177,0
1178,1
1179,0
1180,0
1181,0
1182,1
1187,1
1190,1
1194,0
1197,0
1198,0
1203,1
1206,0
1208,1
1212,1
1214,1
1217,0
1220,1
1225,1
1232,1
1234,0
1241,1
1247,1
1250,0
1251,1
1255,1
1256,0
1260,0
1261,1
1266,1
1270,1
1272,1
1274,1
1288,1
1290,1
1291,1
1294,0
1295,0
1297,0
1300,1
1303,1
1306,1
1311,1
1315,1
1320,0
1324,1
1326,0
1335,0
1337,1
1339,1
1343,0
1345,0
1348,0
1350,0
1355,0
1357,1
1366,0
1371,0
1373,0
1376,0
1386,1
1387,1
1394,0
1397,0
1400,0
1403,1
1405,0
1409,0
1412,1
1413,0
1416,0
1420,1
1421,1
1423,1
1440,1
1443,1
1445,0
1449,1
1451,0
1452,0
1457,0
1460,0
1463,1
1464,1
1466,1
1468,0
1469,1
1472,0
1473,1
1474,0
1475,0
1476,1
1477,0
1478,1
1479,1
1482,0
1485,1
1493,1
1499,1
1502,0
1503,0
1505,0
1507,1
1511,0
1516,1
1522,1
1543,0
1545,1
1548,1
1550,0
1552,0
1553,0
1558,1
1560,1
1562,1
1565,1
1566,0
1572,1
1576,0
1578,1
1582,0
1591,0
1592,0
1593,1
1594,1
1602,0
1604,1
1605,1
1607,0
1617,1
1619,0
1621,1
1628,1
1630,0
1632,0
1633,0
1636,1
1647,1
1648,1
1657,0
1658,1
1667,0
1669,0
1684,0
1688,1
1689,0
1692,1
1694,0
1699,1
1703,1
1704,1
1707,0
1720,0
1727,0
1728,1
1729,1
1736,0
1737,1
1744,1
1746,0
1747,1
1751,1
1755,1
1760,1
1761,1
1762,1
1763,1
1764,1
1766,0
1776,0
1781,0
1787,1
1798,0
1801,1
1808,1
1811,0
1812,1
1813,0
1816,1
1817,0
1818,1
1823,0
1826,0
1828,0
1831,1
1833,0
1839,0
1847,0
1850,1
1855,1
1864,0
1866,0
1872,1
1874,0
1875,1
1886,1
1889,1
1894,0
1899,1
1902,1
1903,1
1904,0
1908,0
1910,0
1912,0
1913,0
1921,0
1927,0
1928,1
1940,1
1943,0
1944,0
1947,1
1952,0
1959,0
1964,1
1966,1
1969,0
1978,0
1980,1
1983,0
1988,0
1990,1
1995,1
1996,1
2001,1
2006,1
2007,0
2011,0
2020,0
2021,0
2022,1
2028,0
2034,0
2036,0
2037,0
2038,1
2045,0
2047,1
2052,0
2058,1
2061,0
2065,0
2067,1
2068,1
2070,0
2071,1
2072,0
2075,0
2076,0
2084,0
2094,0
2095,0
2101,1
2104,0
2112,1
2114,0
2117,0
2118,1
2123,1
2129,0
2131,0
2140,0
2141,1
2146,1
2147,0
2148,0
2151,1
2153,1
2156,1
2160,1
2177,1
2178,0
2188,0
2192,0
2198,1
2199,0
2203,0
2207,0
2210,0
2222,0
2227,1
2228,0
2230,1
2231,1
2236,0
2243,1
2244,0
2253,0
2256,0
2259,0
2263,1
2265,1
2267,1
2270,0
2272,1
2273,1
2276,1
2279,0
2281,1
2284,0
2285,0
2287,1
2292,1
2296,0
2298,1
2305,1
2306,1
2309,0
2310,0
2312,0
2316,0
2319,0
2320,1
2326,1
2331,1
2335,1
2336,1
2341,1
2345,0
2346,1
2348,0
2352,1
2353,0
2355,1
2359,1
2360,1
2371,1
2378,1
2381,1
2386,0
2390,0
2391,0
2392,1
2393,1
2398,0
2402,0
2404,1
2409,1
2410,1
2412,1
2417,1
2419,1
2422,0
2424,0
2430,1
2434,1
2441,0
2444,0
2449,0
2453,0
2455,1
2456,0
2462,1
2464,1
2465,1
2466,0
2468,0
2469,1
2470,1
2474,1
2479,0
2480,1
2483,1
2485,0
2486,1
2496,1
2497,1
2498,0
2509,0
2511,1
2513,1
2516,0
2523,0
2525,1
2527,0
2528,1
2533,0
2540,0
2543,0
2544,1
2549,1
2551,1
2558,0
2572,0
2573,1
2574,1
2576,1
2579,0
2584,1
2589,1
2597,1
2599,0
2605,0
2608,1
2614,0
2619,0
2622,1
2623,0
2624,1
2625,0
2640,1
2642,0
2646,0
2649,1
2662,1
2663,0
2664,1
2671,1
2677,0
2679,0
2683,1
2685,1
2694,1
2697,1
2700,1
2706,0
2710,0
2719,1
2731,0
2734,0
2736,1
2745,1
2746,0
2750,1
2755,0
2757,0
2776,0
2787,1
2788,1
2789,1
2791,0
2793,1
2795,1
2800,1
2801,1
2806,1
2808,0
2813,0
2814,0
2819,1
2820,1
2823,0
2830,0
2832,0
2838,0
2839,1
2845,1
2846,1
2856,1
2858,1
2860,0
2864,0
2866,1
2871,1
2875,0
2882,1
2891,0
2892,1
2898,1
2900,0
2907,1
2915,1
2917,1
2926,0
2928,0
2932,0
2950,0
2958,0
2967,1
2982,1
2983,0
2994,1
2997,0
3013,1
3016,1
3026,1
3031,0
3032,1
3041,1
3045,1
3050,0
3057,1
3060,1
3061,1
3064,1
3065,0
3068,0
3082,1
3094,1
3095,1
3096,0
3098,1
3103,1
3108,1
3117,1
3118,1
3127,1
3129,0
3131,1
3134,1
3136,1
3139,0
3142,1
3147,0
3154,0
3156,0
3159,1
3163,1
3166,1
3172,0
3173,1
3178,1
3180,0
3185,1
3187,0
3189,1
3193,1
3194,1
3195,1
3198,1
3205,0
3207,1
3208,0
3213,1
3214,1
3215,1
3225,1
3227,1
3232,1
3244,1
3246,0
3248,0
3252,1
3255,0
3263,1
3265,1
3274,1
3287,1
3296,0
3299,1
3301,1
3302,0
3304,1
3306,1
3308,1
3313,1
3321,0
3326,1
3327,1
3332,0
3334,0
3336,0
3346,0
3347,0
3348,0
3351,1
3360,0
3366,1
3367,0
3369,0
3371,1
3372,0
3385,0
3389,1
3390,0
3392,0
3393,0
3394,1
3396,0
3412,0
3413,1
3420,0
3425,0
3427,0
3430,0
3432,1
3433,1
3434,1
3442,1
3447,0
3461,0
3462,1
3464,0
3471,0
3475,1
3476,0
3487,0
3488,0
3490,1
3498,1
3499,1
3500,0
3506,0
3511,0
3512,1
3514,1
3518,0
3523,1
3525,0
3533,0
3537,0
3543,1
3545,1
3550,1
3554,1
3555,0
3558,1
3559,0
3562,1
3564,1
3566,1
3567,1
3572,1
3573,0
3574,0
3576,0
3579,1
3588,1
3590,1
3592,1
3593,1
3594,0
3596,0
3601,1
3602,0
3604,0
3607,1
3613,0
3618,1
3621,1
3631,1
3641,0
3646,1
3657,1
3660,0
3665,1
3666,0
3676,1
3680,0
3682,1
3695,1
3704,1
3707,1
3712,0
3713,0
3714,1
3715,0
3719,0
3733,0
3735,1
3736,1
3737,1
3738,0
3743,0
3744,0
3746,0
3747,0
3749,1
3753,1
3758,0
3764,1
3767,1
3769,0
3781,0
3782,0
3784,1
3788,1
3793,0
3801,1
3805,1
3807,1
3808,0
3809,0
3810,1
3813,0
3816,0
3817,1
3820,0
3833,1
3835,1
3837,0
3839,1
3840,0
3843,0
3848,0
3850,1
3851,0
3859,1
3866,0
3870,1
3873,1
3881,0
3882,1
3889,1
3906,1
3908,0
3909,0
3910,1
3913,0
3915,1
3917,0
3922,0
3923,1
3924,1
3933,0
3935,0
3939,0
3960,1
3971,0
3976,0
3977,1
3987,1
3990,0
4005,0
4008,0
4009,1
4011,0
4012,0
4020,0
4021,0
4022,0
4027,1
4028,0
4030,1
4031,1
4035,0
4036,0
4037,1
4039,1
4044,0
4046,0
4054,0
4056,0
4059,1
4062,1
4064,0
4067,0
4072,1
4090,1
4095,0
4099,1
4102,1
4103,1
4105,0
4110,1
4112,1
4114,1
4116,0
4117,0
4118,1
4124,1
4126,0
4137,0
4141,1
4149,1
4150,1
4152,1
4158,0
4162,0
4163,1
4165,0
4167,1
4170,0
4173,1
4183,1
4188,0
4191,1
4192,0
4195,0
4199,0
4203,0
4208,1
4218,0
4231,0
4233,1
4234,1
4240,0
4247,1
4249,1
4254,0
4256,1
4258,1
4260,1
4262,0
4267,0
4280,1
4281,1
4282,1
4284,0
4285,0
4288,0
4300,1
4301,1
4302,0
4303,1
4305,0
4308,0
4314,1
4315,1
4325,1
4327,1
4330,1
4334,1
4340,0
4347,0
4349,0
4362,0
4370,0
4372,0
4377,0
4379,1
4383,0
4392,0
4393,0
4394,1
4402,0
4406,0
4409,1
4411,0
4412,1
4418,1
4420,1
4422,0
4431,0
4433,0
4435,1
4445,1
4449,1
4451,1
4457,1
4458,0
4460,0
4462,0
4464,0
4466,0
4469,1
4472,0
4473,0
4475,0
4478,0
4481,0
4482,1
4484,0
4494,1
4496,1
4497,1
4507,1
4510,1
4513,1
4525,0
4530,1
4537,1
4542,0
4543,0
4544,0
4546,0
4547,1
4558,1
4568,0
4569,1
4572,0
4579,0
4580,0
4584,0
4586,1
4598,0
4602,1
4607,0
4610,1
4613,0
4620,0
4623,1
4626,0
4629,1
4631,1
4633,1
4634,1
4635,1
4638,0
4639,1
4641,1
4644,0
4646,0
4650,1
4658,0
4661,1
4665,0
4672,0
4680,0
4683,0
4690,1
4693,0
4694,1
4695,1
4698,1
4699,0
4702,1
4710,1
4711,0
4715,1
4718,1
4734,1
4738,0
4740,0
4757,1
4759,1
4761,1
4768,0
4770,0
4773,1
4778,1
4782,0
4785,1
4787,0
4795,0
4797,1
4799,1
4803,1
4804,1
4805,1
4814,0
4815,1
4821,1
4823,1
4824,1
4840,0
4842,1
4844,1
4848,0
4850,0
4851,0
4859,0
4861,0
4863,0
4865,0
4867,0
4870,1
4872,1
4874,0
4877,1
4883,0
4884,1
4885,1
4895,1
4901,1
4902,1
4903,0
4904,0
4905,1
4910,1
4915,1
4918,0
4920,0
4922,1
4924,0
4933,1
4934,1
4935,0
4939,1
4940,1
4943,1
4944,1
4946,1
4948,1
4950,1
4952,0
4955,1
4956,0
4961,1
4964,0
4967,0
4968,1
4969,1
4974,0
4978,1
4981,1
4989,1
4990,1
4991,0
4993,1
4995,1
5001,1
5002,1
5008,0
5013,0
5019,0
5021,1
5022,0
5026,0
5034,1
5038,1
5040,0
5042,1
5047,1
5048,1
5054,1
5063,1
5064,0
5066,0
5070,0
5073,0
5074,0
5075,0
5077,0
5078,1
5080,0
5086,0
5090,1
5096,1
5097,1
5098,0
5100,0
5103,1
5107,0
5108,0
5114,0
5115,0
5133,0
5134,1
5137,1
5138,1
5143,1
5144,1
5159,1
5160,0
5161,0
5164,1
5165,1
5179,0
5182,1
5187,1
5188,1
5189,1
5194,0
5197,1
5198,1
5203,0
5206,0
5208,1
5216,1
5224,1
5226,1
5229,0
5236,1
5240,0
5242,1
5249,1
5250,0
5253,1
5255,0
5256,0
5260,0
5265,0
5266,1
5275,0
5276,0
5287,0
5293,0
5294,1
5295,0
5301,1
5304,0
5310,1
5313,0
5318,1
5332,0
5343,1
5347,0
5352,0
5355,1
5357,0
5359,0
5360,0
5374,1
5375,0
5383,1
5387,1
5392,1
5397,1
5399,0
5403,1
5413,1
5414,0
5419,1
5420,1
5423,0
5428,0
5430,1
5431,1
5432,1
5434,0
5436,1
5437,1
5445,0
5448,0
5453,1
5459,0
5461,1
5464,0
5465,0
5474,0
5479,0
5480,1
5486,0
5488,1
5490,1
5492,0
5496,1
5499,1
5500,1
5516,0
5522,1
5530,1
5531,1
5537,0
5538,0
5554,1
5556,0
5561,1
5562,1
5569,1
5573,1
5576,1
5581,1
5588,1
5592,1
5596,0
5600,1
5602,1
5603,1
5609,0
5612,1
5617,1
5620,1
5621,1
5623,0
5634,1
5639,1
5642,1
5643,0
5645,0
5648,0
5659,0
5664,0
5674,0
5676,0
5680,0
5681,1
5683,0
5690,0
5698,0
5706,1
5717,0
5721,0
5723,1
5726,0
5730,1
5736,0
5741,0
5748,0
5749,1
5750,1
5757,0
5761,1
5766,0
5779,1
5789,0
5791,1
5794,1
5797,0
5806,0
5811,1
5812,1
5814,0
5815,1
5816,0
5824,1
5826,0
5827,1
5843,1
5848,0
5859,0
5863,1
5864,0
5877,0
5880,0
5882,0
5886,1
5890,0
5891,1
5892,0
5900,0
5903,0
5907,0
5912,1
5914,1
5923,1
5930,1
5937,0
5938,0
5946,0
5948,1
5950,0
5952,0
5953,0
5956,0
5957,0
5960,0
5967,1
5969,0
5975,1
5976,0
5979,0
5986,1
5988,0
5989,0
5991,1
5993,0
5999,1
6009,1
6014,1
6015,1
6016,1
6019,1
6036,0
6037,1
6038,0
6042,1
6048,0
6056,1
6058,1
6065,1
6067,1
6071,1
6072,0
6073,1
6079,0
6081,1
6090,1
6094,0
6099,0
6102,0
6105,0
6115,0
6118,1
6125,1
6128,0
6130,1
6131,1
6137,1
6162,0
6172,1
6179,0
6182,1
6184,0
6186,1
6187,0
6195,1
6196,1
6197,1
6200,0
6201,1
6205,0
6207,0
6208,1
6214,1
6215,1
6222,0
6223,1
6239,1
6241,0
6243,0
6245,0
6257,0
6258,0
6260,1
6264,1
6267,1
6283,1
6285,1
6289,0
6292,1
6293,1
6294,0
6297,1
6298,0
6299,0
6307,0
6308,1
6319,1
6321,1
6335,0
6341,1
6343,1
6348,0
6349,1
6353,1
6362,1
6363,1
6377,1
6378,0
6388,1
6389,0
6391,1
6392,1
6393,0
6394,1
6395,0
6405,1
6408,1
6409,1
6412,1
6415,0
6421,0
6426,0
6428,0
6438,1
6439,0
6440,1
6445,1
6447,0
6450,0
6451,1
6452,1
6458,0
6459,1
6461,1
6464,0
6468,0
6477,1
6478,1
6479,1
6481,0
6494,0
6495,0
6497,1
6503,0
6504,1
6505,1
6513,1
6520,0
6521,0
6522,1
6524,0
6526,1
6527,1
6538,1
6541,1
6543,1
6546,1
6573,1
6578,0
6583,1
6584,0
6589,0
6592,1
6595,1
6597,0
6604,0
6606,1
6613,1
6619,0
6625,1
6626,1
6638,0
6639,0
6641,1
6645,0
6646,1
6651,1
6653,0
6662,1
6676,0
6684,1
6698,0
6704,0
6709,1
6710,0
6714,1
6717,1
6718,0
6719,1
6722,1
6724,1
6739,1
6740,0
6753,1
6760,1
6768,1
6771,1
6774,0
6775,0
6780,0
6787,0
6788,1
6793,0
6794,1
6800,0
6805,0
6814,1
6822,1
6825,1
6828,1
6839,0
6841,1
6842,1
6843,1
6848,1
6851,1
6854,1
6878,1
6879,0
6881,0
6883,1
6886,1
6893,0
6898,1
6907,0
6911,0
6913,1
6924,1
6926,0
6927,0
6931,1
6933,0
6934,0
6937,1
6945,1
6954,1
6959,0
6966,0
6971,0
6973,1
6978,0
6989,1
6993,0
7006,0
7011,1
7014,1
7015,1
7025,0
7028,1
7037,0
7040,1
7041,1
7043,1
7045,1
7046,0
7054,1
7057,1
7058,1
7059,1
7069,0
7070,1
7078,1
7086,0
7090,1
7091,1
7094,0
7100,1
7109,0
7121,1
7130,0
7131,1
7132,0
7133,1
7148,1
7151,1
7155,0
7159,0
7165,1
7176,0
7182,0
7187,0
7189,1
7190,0
7194,0
7196,0
7197,1
7208,1
7212,1
7215,1
7217,1
7222,0
7223,1
7227,0
7230,1
7239,0
7266,1
7272,1
7273,1
7274,0
7280,0
7281,1
7284,0
7292,1
7293,1
7299,1
7302,0
7305,1
7310,1
7313,1
7317,1
7323,1
7326,0
7333,1
7335,1
7343,0
7344,0
7347,1
7353,1
7361,0
7366,0
7385,1
7386,1
7408,1
7411,0
7422,0
7437,1
7451,1
7453,1
7459,0
7537,1
7551,1
7559,1
7644,1
7653,1
7660,0
7662,1
7696,0
7702,1
7705,0
7707,1
7721,1
7727,0
7742,0
7764,0
7768,0
7795,0
7801,0
7805,0
7808,1
7811,1
7841,0
7848,1
7851,0
7853,1
7866,0
7868,1
7870,0
7872,1
7875,1
7880,1
7881,1
7901,0
7905,1
7909,1
7936,1
7938,1
7943,1
7946,0
7951,1
7990,0
7998,0
8011,0
8020,0
8025,0
8051,0
8061,0
8073,0
8075,0
8078,1
8087,0
8091,1
8099,1
8118,0
8121,0
8125,0
8146,1
8152,0
8153,1
8161,1
8165,0
8175,1
8188,1
8257,0
8266,0
8273,1
8293,1
8317,0
8331,1
8344,1
8353,1
8366,1
8374,0
8382,0
8386,0
8423,1
8456,0
8491,0
8503,1
8510,0
8511,0
8544,0
8556,1
8578,1
8609,0
8610,1
8614,0
8657,0
8658,1
8669,1
8677,0
8678,0
8682,0
8710,0
8731,0
8745,1
8749,0
8752,1
8772,0
8779,0
8792,0
8812,1
8825,0
8852,1
8866,1
8894,0
8906,1
8936,1
8938,1
8957,0
8961,0
8970,1
9005,0
9031,1
9050,1
9051,1
9052,1
9066,1
9076,1
9090,0
9216,0
